warehouse_id,customer_id,product_id,shipping_cost,distance_km,delivery_time_days
WH_AFRICA,CUST_8018,PROD_1004,60.75,1318.64,2
WH_AFRICA,CUST_8018,PROD_1014,57.25,1318.64,2
WH_AFRICA,CUST_8018,PROD_1073,58.75,1318.64,2
WH_AFRICA,CUST_8018,PROD_116,57.2,1318.64,2
WH_AFRICA,CUST_8018,PROD_191,57.75,1318.64,2
WH_AFRICA,CUST_8018,PROD_365,57.35,1318.64,2
WH_AFRICA,CUST_8018,PROD_403,58.05,1318.64,2
WH_AFRICA,CUST_8018,PROD_502,57.25,1318.64,2
WH_AFRICA,CUST_8018,PROD_565,57.45,1318.64,2
WH_AFRICA,CUST_8018,PROD_627,57.15,1318.64,2
WH_AFRICA,CUST_8018,PROD_957,59.75,1318.64,2
WH_AFRICA,CUST_8018,PROD_977,57.05,1318.64,2
WH_AFRICA,CUST_9371,PROD_1004,151.67,3541.72,3
WH_AFRICA,CUST_9371,PROD_1014,148.17,3541.72,3
WH_AFRICA,CUST_9371,PROD_1073,149.67,3541.72,3
WH_AFRICA,CUST_9371,PROD_116,148.12,3541.72,3
WH_AFRICA,CUST_9371,PROD_191,148.67,3541.72,3
WH_AFRICA,CUST_9371,PROD_365,148.27,3541.72,3
WH_AFRICA,CUST_9371,PROD_403,148.97,3541.72,3
WH_AFRICA,CUST_9371,PROD_502,148.17,3541.72,3
WH_AFRICA,CUST_9371,PROD_565,148.37,3541.72,3
WH_AFRICA,CUST_9371,PROD_627,148.07,3541.72,3
WH_AFRICA,CUST_9371,PROD_957,150.67,3541.72,3
WH_AFRICA,CUST_9371,PROD_977,147.97,3541.72,3
WH_AFRICA,CUST_9494,PROD_1004,82.26,1856.41,2
WH_AFRICA,CUST_9494,PROD_1014,78.76,1856.41,2
WH_AFRICA,CUST_9494,PROD_1073,80.26,1856.41,2
WH_AFRICA,CUST_9494,PROD_116,78.71,1856.41,2
WH_AFRICA,CUST_9494,PROD_191,79.26,1856.41,2
WH_AFRICA,CUST_9494,PROD_365,78.86,1856.41,2
WH_AFRICA,CUST_9494,PROD_403,79.56,1856.41,2
WH_AFRICA,CUST_9494,PROD_502,78.76,1856.41,2
WH_AFRICA,CUST_9494,PROD_565,78.96,1856.41,2
WH_AFRICA,CUST_9494,PROD_627,78.66,1856.41,2
WH_AFRICA,CUST_9494,PROD_957,81.26,1856.41,2
WH_AFRICA,CUST_9494,PROD_977,78.56,1856.41,2
WH_AFRICA,CUST_9737,PROD_1004,83.99,1899.66,2
WH_AFRICA,CUST_9737,PROD_1014,80.49,1899.66,2
WH_AFRICA,CUST_9737,PROD_1073,81.99,1899.66,2
WH_AFRICA,CUST_9737,PROD_116,80.44,1899.66,2
WH_AFRICA,CUST_9737,PROD_191,80.99,1899.66,2
WH_AFRICA,CUST_9737,PROD_365,80.59,1899.66,2
WH_AFRICA,CUST_9737,PROD_403,81.29,1899.66,2
WH_AFRICA,CUST_9737,PROD_502,80.49,1899.66,2
WH_AFRICA,CUST_9737,PROD_565,80.69,1899.66,2
WH_AFRICA,CUST_9737,PROD_627,80.39,1899.66,2
WH_AFRICA,CUST_9737,PROD_957,82.99,1899.66,2
WH_AFRICA,CUST_9737,PROD_977,80.29,1899.66,2
WH_AFRICA,CUST_9883,PROD_1004,83.96,1899.03,2
WH_AFRICA,CUST_9883,PROD_1014,80.46,1899.03,2
WH_AFRICA,CUST_9883,PROD_1073,81.96,1899.03,2
WH_AFRICA,CUST_9883,PROD_116,80.41,1899.03,2
WH_AFRICA,CUST_9883,PROD_191,80.96,1899.03,2
WH_AFRICA,CUST_9883,PROD_365,80.56,1899.03,2
WH_AFRICA,CUST_9883,PROD_403,81.26,1899.03,2
WH_AFRICA,CUST_9883,PROD_502,80.46,1899.03,2
WH_AFRICA,CUST_9883,PROD_565,80.66,1899.03,2
WH_AFRICA,CUST_9883,PROD_627,80.36,1899.03,2
WH_AFRICA,CUST_9883,PROD_957,82.96,1899.03,2
WH_AFRICA,CUST_9883,PROD_977,80.26,1899.03,2
WH_EUROPE,CUST_10108,PROD_1004,102.1,2352.39,2
WH_EUROPE,CUST_10108,PROD_1014,98.6,2352.39,2
WH_EUROPE,CUST_10108,PROD_1073,100.1,2352.39,2
WH_EUROPE,CUST_10108,PROD_116,98.55,2352.39,2
WH_EUROPE,CUST_10108,PROD_191,99.1,2352.39,2
WH_EUROPE,CUST_10108,PROD_365,98.7,2352.39,2
WH_EUROPE,CUST_10108,PROD_403,99.4,2352.39,2
WH_EUROPE,CUST_10108,PROD_502,98.6,2352.39,2
WH_EUROPE,CUST_10108,PROD_565,98.8,2352.39,2
WH_EUROPE,CUST_10108,PROD_627,98.5,2352.39,2
WH_EUROPE,CUST_10108,PROD_957,101.1,2352.39,2
WH_EUROPE,CUST_10108,PROD_977,98.4,2352.39,2
WH_EUROPE,CUST_1011,PROD_1004,89.78,2044.44,2
WH_EUROPE,CUST_1011,PROD_1014,86.28,2044.44,2
WH_EUROPE,CUST_1011,PROD_1073,87.78,2044.44,2
WH_EUROPE,CUST_1011,PROD_116,86.23,2044.44,2
WH_EUROPE,CUST_1011,PROD_191,86.78,2044.44,2
WH_EUROPE,CUST_1011,PROD_365,86.38,2044.44,2
WH_EUROPE,CUST_1011,PROD_403,87.08,2044.44,2
WH_EUROPE,CUST_1011,PROD_502,86.28,2044.44,2
WH_EUROPE,CUST_1011,PROD_565,86.48,2044.44,2
WH_EUROPE,CUST_1011,PROD_627,86.18,2044.44,2
WH_EUROPE,CUST_1011,PROD_957,88.78,2044.44,2
WH_EUROPE,CUST_1011,PROD_977,86.08,2044.44,2
WH_EUROPE,CUST_10129,PROD_1004,59.75,1293.8,2
WH_EUROPE,CUST_10129,PROD_1014,56.25,1293.8,2
WH_EUROPE,CUST_10129,PROD_1073,57.75,1293.8,2
WH_EUROPE,CUST_10129,PROD_116,56.2,1293.8,2
WH_EUROPE,CUST_10129,PROD_191,56.75,1293.8,2
WH_EUROPE,CUST_10129,PROD_365,56.35,1293.8,2
WH_EUROPE,CUST_10129,PROD_403,57.05,1293.8,2
WH_EUROPE,CUST_10129,PROD_502,56.25,1293.8,2
WH_EUROPE,CUST_10129,PROD_565,56.45,1293.8,2
WH_EUROPE,CUST_10129,PROD_627,56.15,1293.8,2
WH_EUROPE,CUST_10129,PROD_957,58.75,1293.8,2
WH_EUROPE,CUST_10129,PROD_977,56.05,1293.8,2
WH_EUROPE,CUST_10591,PROD_1004,75.15,1678.63,2
WH_EUROPE,CUST_10591,PROD_1014,71.65,1678.63,2
WH_EUROPE,CUST_10591,PROD_1073,73.15,1678.63,2
WH_EUROPE,CUST_10591,PROD_116,71.6,1678.63,2
WH_EUROPE,CUST_10591,PROD_191,72.15,1678.63,2
WH_EUROPE,CUST_10591,PROD_365,71.75,1678.63,2
WH_EUROPE,CUST_10591,PROD_403,72.45,1678.63,2
WH_EUROPE,CUST_10591,PROD_502,71.65,1678.63,2
WH_EUROPE,CUST_10591,PROD_565,71.85,1678.63,2
WH_EUROPE,CUST_10591,PROD_627,71.55,1678.63,2
WH_EUROPE,CUST_10591,PROD_957,74.15,1678.63,2
WH_EUROPE,CUST_10591,PROD_977,71.45,1678.63,2
WH_EUROPE,CUST_11048,PROD_1004,88.92,2023.1,2
WH_EUROPE,CUST_11048,PROD_1014,85.42,2023.1,2
WH_EUROPE,CUST_11048,PROD_1073,86.92,2023.1,2
WH_EUROPE,CUST_11048,PROD_116,85.37,2023.1,2
WH_EUROPE,CUST_11048,PROD_191,85.92,2023.1,2
WH_EUROPE,CUST_11048,PROD_365,85.52,2023.1,2
WH_EUROPE,CUST_11048,PROD_403,86.22,2023.1,2
WH_EUROPE,CUST_11048,PROD_502,85.42,2023.1,2
WH_EUROPE,CUST_11048,PROD_565,85.62,2023.1,2
WH_EUROPE,CUST_11048,PROD_627,85.32,2023.1,2
WH_EUROPE,CUST_11048,PROD_957,87.92,2023.1,2
WH_EUROPE,CUST_11048,PROD_977,85.22,2023.1,2
WH_EUROPE,CUST_11065,PROD_1004,64.98,1424.52,2
WH_EUROPE,CUST_11065,PROD_1014,61.48,1424.52,2
WH_EUROPE,CUST_11065,PROD_1073,62.98,1424.52,2
WH_EUROPE,CUST_11065,PROD_116,61.43,1424.52,2
WH_EUROPE,CUST_11065,PROD_191,61.98,1424.52,2
WH_EUROPE,CUST_11065,PROD_365,61.58,1424.52,2
WH_EUROPE,CUST_11065,PROD_403,62.28,1424.52,2
WH_EUROPE,CUST_11065,PROD_502,61.48,1424.52,2
WH_EUROPE,CUST_11065,PROD_565,61.68,1424.52,2
WH_EUROPE,CUST_11065,PROD_627,61.38,1424.52,2
WH_EUROPE,CUST_11065,PROD_957,63.98,1424.52,2
WH_EUROPE,CUST_11065,PROD_977,61.28,1424.52,2
WH_EUROPE,CUST_12284,PROD_1004,69.08,1526.94,2
WH_EUROPE,CUST_12284,PROD_1014,65.58,1526.94,2
WH_EUROPE,CUST_12284,PROD_1073,67.08,1526.94,2
WH_EUROPE,CUST_12284,PROD_116,65.53,1526.94,2
WH_EUROPE,CUST_12284,PROD_191,66.08,1526.94,2
WH_EUROPE,CUST_12284,PROD_365,65.68,1526.94,2
WH_EUROPE,CUST_12284,PROD_403,66.38,1526.94,2
WH_EUROPE,CUST_12284,PROD_502,65.58,1526.94,2
WH_EUROPE,CUST_12284,PROD_565,65.78,1526.94,2
WH_EUROPE,CUST_12284,PROD_627,65.48,1526.94,2
WH_EUROPE,CUST_12284,PROD_957,68.08,1526.94,2
WH_EUROPE,CUST_12284,PROD_977,65.38,1526.94,2
WH_EUROPE,CUST_12431,PROD_1004,319.69,7542.32,7
WH_EUROPE,CUST_12431,PROD_1014,316.19,7542.32,7
WH_EUROPE,CUST_12431,PROD_1073,317.69,7542.32,7
WH_EUROPE,CUST_12431,PROD_116,316.14,7542.32,7
WH_EUROPE,CUST_12431,PROD_191,316.69,7542.32,7
WH_EUROPE,CUST_12431,PROD_365,316.29,7542.32,7
WH_EUROPE,CUST_12431,PROD_403,316.99,7542.32,7
WH_EUROPE,CUST_12431,PROD_502,316.19,7542.32,7
WH_EUROPE,CUST_12431,PROD_565,316.39,7542.32,7
WH_EUROPE,CUST_12431,PROD_627,316.09,7542.32,7
WH_EUROPE,CUST_12431,PROD_957,318.69,7542.32,7
WH_EUROPE,CUST_12431,PROD_977,315.99,7542.32,7
WH_EUROPE,CUST_1492,PROD_1004,147.52,3438.09,3
WH_EUROPE,CUST_1492,PROD_1014,144.02,3438.09,3
WH_EUROPE,CUST_1492,PROD_1073,145.52,3438.09,3
WH_EUROPE,CUST_1492,PROD_116,143.97,3438.09,3
WH_EUROPE,CUST_1492,PROD_191,144.52,3438.09,3
WH_EUROPE,CUST_1492,PROD_365,144.12,3438.09,3
WH_EUROPE,CUST_1492,PROD_403,144.82,3438.09,3
WH_EUROPE,CUST_1492,PROD_502,144.02,3438.09,3
WH_EUROPE,CUST_1492,PROD_565,144.22,3438.09,3
WH_EUROPE,CUST_1492,PROD_627,143.92,3438.09,3
WH_EUROPE,CUST_1492,PROD_957,146.52,3438.09,3
WH_EUROPE,CUST_1492,PROD_977,143.82,3438.09,3
WH_EUROPE,CUST_1588,PROD_1004,88.81,2020.14,2
WH_EUROPE,CUST_1588,PROD_1014,85.31,2020.14,2
WH_EUROPE,CUST_1588,PROD_1073,86.81,2020.14,2
WH_EUROPE,CUST_1588,PROD_116,85.26,2020.14,2
WH_EUROPE,CUST_1588,PROD_191,85.81,2020.14,2
WH_EUROPE,CUST_1588,PROD_365,85.41,2020.14,2
WH_EUROPE,CUST_1588,PROD_403,86.11,2020.14,2
WH_EUROPE,CUST_1588,PROD_502,85.31,2020.14,2
WH_EUROPE,CUST_1588,PROD_565,85.51,2020.14,2
WH_EUROPE,CUST_1588,PROD_627,85.21,2020.14,2
WH_EUROPE,CUST_1588,PROD_957,87.81,2020.14,2
WH_EUROPE,CUST_1588,PROD_977,85.11,2020.14,2
WH_EUROPE,CUST_1657,PROD_1004,88.92,2022.92,2
WH_EUROPE,CUST_1657,PROD_1014,85.42,2022.92,2
WH_EUROPE,CUST_1657,PROD_1073,86.92,2022.92,2
WH_EUROPE,CUST_1657,PROD_116,85.37,2022.92,2
WH_EUROPE,CUST_1657,PROD_191,85.92,2022.92,2
WH_EUROPE,CUST_1657,PROD_365,85.52,2022.92,2
WH_EUROPE,CUST_1657,PROD_403,86.22,2022.92,2
WH_EUROPE,CUST_1657,PROD_502,85.42,2022.92,2
WH_EUROPE,CUST_1657,PROD_565,85.62,2022.92,2
WH_EUROPE,CUST_1657,PROD_627,85.32,2022.92,2
WH_EUROPE,CUST_1657,PROD_957,87.92,2022.92,2
WH_EUROPE,CUST_1657,PROD_977,85.22,2022.92,2
WH_EUROPE,CUST_172,PROD_1004,146.14,3403.49,3
WH_EUROPE,CUST_172,PROD_1014,142.64,3403.49,3
WH_EUROPE,CUST_172,PROD_1073,144.14,3403.49,3
WH_EUROPE,CUST_172,PROD_116,142.59,3403.49,3
WH_EUROPE,CUST_172,PROD_191,143.14,3403.49,3
WH_EUROPE,CUST_172,PROD_365,142.74,3403.49,3
WH_EUROPE,CUST_172,PROD_403,143.44,3403.49,3
WH_EUROPE,CUST_172,PROD_502,142.64,3403.49,3
WH_EUROPE,CUST_172,PROD_565,142.84,3403.49,3
WH_EUROPE,CUST_172,PROD_627,142.54,3403.49,3
WH_EUROPE,CUST_172,PROD_957,145.14,3403.49,3
WH_EUROPE,CUST_172,PROD_977,142.44,3403.49,3
WH_EUROPE,CUST_1920,PROD_1004,88.96,2024.04,2
WH_EUROPE,CUST_1920,PROD_1014,85.46,2024.04,2
WH_EUROPE,CUST_1920,PROD_1073,86.96,2024.04,2
WH_EUROPE,CUST_1920,PROD_116,85.41,2024.04,2
WH_EUROPE,CUST_1920,PROD_191,85.96,2024.04,2
WH_EUROPE,CUST_1920,PROD_365,85.56,2024.04,2
WH_EUROPE,CUST_1920,PROD_403,86.26,2024.04,2
WH_EUROPE,CUST_1920,PROD_502,85.46,2024.04,2
WH_EUROPE,CUST_1920,PROD_565,85.66,2024.04,2
WH_EUROPE,CUST_1920,PROD_627,85.36,2024.04,2
WH_EUROPE,CUST_1920,PROD_957,87.96,2024.04,2
WH_EUROPE,CUST_1920,PROD_977,85.26,2024.04,2
WH_EUROPE,CUST_2641,PROD_1004,66.68,1466.96,2
WH_EUROPE,CUST_2641,PROD_1014,63.18,1466.96,2
WH_EUROPE,CUST_2641,PROD_1073,64.68,1466.96,2
WH_EUROPE,CUST_2641,PROD_116,63.13,1466.96,2
WH_EUROPE,CUST_2641,PROD_191,63.68,1466.96,2
WH_EUROPE,CUST_2641,PROD_365,63.28,1466.96,2
WH_EUROPE,CUST_2641,PROD_403,63.98,1466.96,2
WH_EUROPE,CUST_2641,PROD_502,63.18,1466.96,2
WH_EUROPE,CUST_2641,PROD_565,63.38,1466.96,2
WH_EUROPE,CUST_2641,PROD_627,63.08,1466.96,2
WH_EUROPE,CUST_2641,PROD_957,65.68,1466.96,2
WH_EUROPE,CUST_2641,PROD_977,62.98,1466.96,2
WH_EUROPE,CUST_2723,PROD_1004,88.84,2021.04,2
WH_EUROPE,CUST_2723,PROD_1014,85.34,2021.04,2
WH_EUROPE,CUST_2723,PROD_1073,86.84,2021.04,2
WH_EUROPE,CUST_2723,PROD_116,85.29,2021.04,2
WH_EUROPE,CUST_2723,PROD_191,85.84,2021.04,2
WH_EUROPE,CUST_2723,PROD_365,85.44,2021.04,2
WH_EUROPE,CUST_2723,PROD_403,86.14,2021.04,2
WH_EUROPE,CUST_2723,PROD_502,85.34,2021.04,2
WH_EUROPE,CUST_2723,PROD_565,85.54,2021.04,2
WH_EUROPE,CUST_2723,PROD_627,85.24,2021.04,2
WH_EUROPE,CUST_2723,PROD_957,87.84,2021.04,2
WH_EUROPE,CUST_2723,PROD_977,85.14,2021.04,2
WH_EUROPE,CUST_341,PROD_1004,144.61,3365.29,3
WH_EUROPE,CUST_341,PROD_1014,141.11,3365.29,3
WH_EUROPE,CUST_341,PROD_1073,142.61,3365.29,3
WH_EUROPE,CUST_341,PROD_116,141.06,3365.29,3
WH_EUROPE,CUST_341,PROD_191,141.61,3365.29,3
WH_EUROPE,CUST_341,PROD_365,141.21,3365.29,3
WH_EUROPE,CUST_341,PROD_403,141.91,3365.29,3
WH_EUROPE,CUST_341,PROD_502,141.11,3365.29,3
WH_EUROPE,CUST_341,PROD_565,141.31,3365.29,3
WH_EUROPE,CUST_341,PROD_627,141.01,3365.29,3
WH_EUROPE,CUST_341,PROD_957,143.61,3365.29,3
WH_EUROPE,CUST_341,PROD_977,140.91,3365.29,3
WH_EUROPE,CUST_3710,PROD_1004,61.79,1344.72,2
WH_EUROPE,CUST_3710,PROD_1014,58.29,1344.72,2
WH_EUROPE,CUST_3710,PROD_1073,59.79,1344.72,2
WH_EUROPE,CUST_3710,PROD_116,58.24,1344.72,2
WH_EUROPE,CUST_3710,PROD_191,58.79,1344.72,2
WH_EUROPE,CUST_3710,PROD_365,58.39,1344.72,2
WH_EUROPE,CUST_3710,PROD_403,59.09,1344.72,2
WH_EUROPE,CUST_3710,PROD_502,58.29,1344.72,2
WH_EUROPE,CUST_3710,PROD_565,58.49,1344.72,2
WH_EUROPE,CUST_3710,PROD_627,58.19,1344.72,2
WH_EUROPE,CUST_3710,PROD_957,60.79,1344.72,2
WH_EUROPE,CUST_3710,PROD_977,58.09,1344.72,2
WH_EUROPE,CUST_3979,PROD_1004,88.78,2019.55,2
WH_EUROPE,CUST_3979,PROD_1014,85.28,2019.55,2
WH_EUROPE,CUST_3979,PROD_1073,86.78,2019.55,2
WH_EUROPE,CUST_3979,PROD_116,85.23,2019.55,2
WH_EUROPE,CUST_3979,PROD_191,85.78,2019.55,2
WH_EUROPE,CUST_3979,PROD_365,85.38,2019.55,2
WH_EUROPE,CUST_3979,PROD_403,86.08,2019.55,2
WH_EUROPE,CUST_3979,PROD_502,85.28,2019.55,2
WH_EUROPE,CUST_3979,PROD_565,85.48,2019.55,2
WH_EUROPE,CUST_3979,PROD_627,85.18,2019.55,2
WH_EUROPE,CUST_3979,PROD_957,87.78,2019.55,2
WH_EUROPE,CUST_3979,PROD_977,85.08,2019.55,2
WH_EUROPE,CUST_4249,PROD_1004,88.82,2020.57,2
WH_EUROPE,CUST_4249,PROD_1014,85.32,2020.57,2
WH_EUROPE,CUST_4249,PROD_1073,86.82,2020.57,2
WH_EUROPE,CUST_4249,PROD_116,85.27,2020.57,2
WH_EUROPE,CUST_4249,PROD_191,85.82,2020.57,2
WH_EUROPE,CUST_4249,PROD_365,85.42,2020.57,2
WH_EUROPE,CUST_4249,PROD_403,86.12,2020.57,2
WH_EUROPE,CUST_4249,PROD_502,85.32,2020.57,2
WH_EUROPE,CUST_4249,PROD_565,85.52,2020.57,2
WH_EUROPE,CUST_4249,PROD_627,85.22,2020.57,2
WH_EUROPE,CUST_4249,PROD_957,87.82,2020.57,2
WH_EUROPE,CUST_4249,PROD_977,85.12,2020.57,2
WH_EUROPE,CUST_4663,PROD_1004,22.92,422.92,1
WH_EUROPE,CUST_4663,PROD_1014,19.42,422.92,1
WH_EUROPE,CUST_4663,PROD_1073,20.92,422.92,1
WH_EUROPE,CUST_4663,PROD_116,19.37,422.92,1
WH_EUROPE,CUST_4663,PROD_191,19.92,422.92,1
WH_EUROPE,CUST_4663,PROD_365,19.52,422.92,1
WH_EUROPE,CUST_4663,PROD_403,20.22,422.92,1
WH_EUROPE,CUST_4663,PROD_502,19.42,422.92,1
WH_EUROPE,CUST_4663,PROD_565,19.62,422.92,1
WH_EUROPE,CUST_4663,PROD_627,19.32,422.92,1
WH_EUROPE,CUST_4663,PROD_957,21.92,422.92,1
WH_EUROPE,CUST_4663,PROD_977,19.22,422.92,1
WH_EUROPE,CUST_4812,PROD_1004,89.01,2025.21,2
WH_EUROPE,CUST_4812,PROD_1014,85.51,2025.21,2
WH_EUROPE,CUST_4812,PROD_1073,87.01,2025.21,2
WH_EUROPE,CUST_4812,PROD_116,85.46,2025.21,2
WH_EUROPE,CUST_4812,PROD_191,86.01,2025.21,2
WH_EUROPE,CUST_4812,PROD_365,85.61,2025.21,2
WH_EUROPE,CUST_4812,PROD_403,86.31,2025.21,2
WH_EUROPE,CUST_4812,PROD_502,85.51,2025.21,2
WH_EUROPE,CUST_4812,PROD_565,85.71,2025.21,2
WH_EUROPE,CUST_4812,PROD_627,85.41,2025.21,2
WH_EUROPE,CUST_4812,PROD_957,88.01,2025.21,2
WH_EUROPE,CUST_4812,PROD_977,85.31,2025.21,2
WH_EUROPE,CUST_5004,PROD_1004,25.38,484.59,1
WH_EUROPE,CUST_5004,PROD_1014,21.88,484.59,1
WH_EUROPE,CUST_5004,PROD_1073,23.38,484.59,1
WH_EUROPE,CUST_5004,PROD_116,21.83,484.59,1
WH_EUROPE,CUST_5004,PROD_191,22.38,484.59,1
WH_EUROPE,CUST_5004,PROD_365,21.98,484.59,1
WH_EUROPE,CUST_5004,PROD_403,22.68,484.59,1
WH_EUROPE,CUST_5004,PROD_502,21.88,484.59,1
WH_EUROPE,CUST_5004,PROD_565,22.08,484.59,1
WH_EUROPE,CUST_5004,PROD_627,21.78,484.59,1
WH_EUROPE,CUST_5004,PROD_957,24.38,484.59,1
WH_EUROPE,CUST_5004,PROD_977,21.68,484.59,1
WH_EUROPE,CUST_5015,PROD_1004,88.94,2023.5,2
WH_EUROPE,CUST_5015,PROD_1014,85.44,2023.5,2
WH_EUROPE,CUST_5015,PROD_1073,86.94,2023.5,2
WH_EUROPE,CUST_5015,PROD_116,85.39,2023.5,2
WH_EUROPE,CUST_5015,PROD_191,85.94,2023.5,2
WH_EUROPE,CUST_5015,PROD_365,85.54,2023.5,2
WH_EUROPE,CUST_5015,PROD_403,86.24,2023.5,2
WH_EUROPE,CUST_5015,PROD_502,85.44,2023.5,2
WH_EUROPE,CUST_5015,PROD_565,85.64,2023.5,2
WH_EUROPE,CUST_5015,PROD_627,85.34,2023.5,2
WH_EUROPE,CUST_5015,PROD_957,87.94,2023.5,2
WH_EUROPE,CUST_5015,PROD_977,85.24,2023.5,2
WH_EUROPE,CUST_5146,PROD_1004,146.76,3419.09,3
WH_EUROPE,CUST_5146,PROD_1014,143.26,3419.09,3
WH_EUROPE,CUST_5146,PROD_1073,144.76,3419.09,3
WH_EUROPE,CUST_5146,PROD_116,143.21,3419.09,3
WH_EUROPE,CUST_5146,PROD_191,143.76,3419.09,3
WH_EUROPE,CUST_5146,PROD_365,143.36,3419.09,3
WH_EUROPE,CUST_5146,PROD_403,144.06,3419.09,3
WH_EUROPE,CUST_5146,PROD_502,143.26,3419.09,3
WH_EUROPE,CUST_5146,PROD_565,143.46,3419.09,3
WH_EUROPE,CUST_5146,PROD_627,143.16,3419.09,3
WH_EUROPE,CUST_5146,PROD_957,145.76,3419.09,3
WH_EUROPE,CUST_5146,PROD_977,143.06,3419.09,3
WH_EUROPE,CUST_5654,PROD_1004,89.01,2025.27,2
WH_EUROPE,CUST_5654,PROD_1014,85.51,2025.27,2
WH_EUROPE,CUST_5654,PROD_1073,87.01,2025.27,2
WH_EUROPE,CUST_5654,PROD_116,85.46,2025.27,2
WH_EUROPE,CUST_5654,PROD_191,86.01,2025.27,2
WH_EUROPE,CUST_5654,PROD_365,85.61,2025.27,2
WH_EUROPE,CUST_5654,PROD_403,86.31,2025.27,2
WH_EUROPE,CUST_5654,PROD_502,85.51,2025.27,2
WH_EUROPE,CUST_5654,PROD_565,85.71,2025.27,2
WH_EUROPE,CUST_5654,PROD_627,85.41,2025.27,2
WH_EUROPE,CUST_5654,PROD_957,88.01,2025.27,2
WH_EUROPE,CUST_5654,PROD_977,85.31,2025.27,2
WH_EUROPE,CUST_5715,PROD_1004,88.94,2023.46,2
WH_EUROPE,CUST_5715,PROD_1014,85.44,2023.46,2
WH_EUROPE,CUST_5715,PROD_1073,86.94,2023.46,2
WH_EUROPE,CUST_5715,PROD_116,85.39,2023.46,2
WH_EUROPE,CUST_5715,PROD_191,85.94,2023.46,2
WH_EUROPE,CUST_5715,PROD_365,85.54,2023.46,2
WH_EUROPE,CUST_5715,PROD_403,86.24,2023.46,2
WH_EUROPE,CUST_5715,PROD_502,85.44,2023.46,2
WH_EUROPE,CUST_5715,PROD_565,85.64,2023.46,2
WH_EUROPE,CUST_5715,PROD_627,85.34,2023.46,2
WH_EUROPE,CUST_5715,PROD_957,87.94,2023.46,2
WH_EUROPE,CUST_5715,PROD_977,85.24,2023.46,2
WH_EUROPE,CUST_5803,PROD_1004,64.78,1419.53,2
WH_EUROPE,CUST_5803,PROD_1014,61.28,1419.53,2
WH_EUROPE,CUST_5803,PROD_1073,62.78,1419.53,2
WH_EUROPE,CUST_5803,PROD_116,61.23,1419.53,2
WH_EUROPE,CUST_5803,PROD_191,61.78,1419.53,2
WH_EUROPE,CUST_5803,PROD_365,61.38,1419.53,2
WH_EUROPE,CUST_5803,PROD_403,62.08,1419.53,2
WH_EUROPE,CUST_5803,PROD_502,61.28,1419.53,2
WH_EUROPE,CUST_5803,PROD_565,61.48,1419.53,2
WH_EUROPE,CUST_5803,PROD_627,61.18,1419.53,2
WH_EUROPE,CUST_5803,PROD_957,63.78,1419.53,2
WH_EUROPE,CUST_5803,PROD_977,61.08,1419.53,2
WH_EUROPE,CUST_5897,PROD_1004,67.44,1485.88,2
WH_EUROPE,CUST_5897,PROD_1014,63.94,1485.88,2
WH_EUROPE,CUST_5897,PROD_1073,65.44,1485.88,2
WH_EUROPE,CUST_5897,PROD_116,63.89,1485.88,2
WH_EUROPE,CUST_5897,PROD_191,64.44,1485.88,2
WH_EUROPE,CUST_5897,PROD_365,64.04,1485.88,2
WH_EUROPE,CUST_5897,PROD_403,64.74,1485.88,2
WH_EUROPE,CUST_5897,PROD_502,63.94,1485.88,2
WH_EUROPE,CUST_5897,PROD_565,64.14,1485.88,2
WH_EUROPE,CUST_5897,PROD_627,63.84,1485.88,2
WH_EUROPE,CUST_5897,PROD_957,66.44,1485.88,2
WH_EUROPE,CUST_5897,PROD_977,63.74,1485.88,2
WH_EUROPE,CUST_6050,PROD_1004,66.57,1464.35,2
WH_EUROPE,CUST_6050,PROD_1014,63.07,1464.35,2
WH_EUROPE,CUST_6050,PROD_1073,64.57,1464.35,2
WH_EUROPE,CUST_6050,PROD_116,63.02,1464.35,2
WH_EUROPE,CUST_6050,PROD_191,63.57,1464.35,2
WH_EUROPE,CUST_6050,PROD_365,63.17,1464.35,2
WH_EUROPE,CUST_6050,PROD_403,63.87,1464.35,2
WH_EUROPE,CUST_6050,PROD_502,63.07,1464.35,2
WH_EUROPE,CUST_6050,PROD_565,63.27,1464.35,2
WH_EUROPE,CUST_6050,PROD_627,62.97,1464.35,2
WH_EUROPE,CUST_6050,PROD_957,65.57,1464.35,2
WH_EUROPE,CUST_6050,PROD_977,62.87,1464.35,2
WH_EUROPE,CUST_6285,PROD_1004,64.41,1410.19,2
WH_EUROPE,CUST_6285,PROD_1014,60.91,1410.19,2
WH_EUROPE,CUST_6285,PROD_1073,62.41,1410.19,2
WH_EUROPE,CUST_6285,PROD_116,60.86,1410.19,2
WH_EUROPE,CUST_6285,PROD_191,61.41,1410.19,2
WH_EUROPE,CUST_6285,PROD_365,61.01,1410.19,2
WH_EUROPE,CUST_6285,PROD_403,61.71,1410.19,2
WH_EUROPE,CUST_6285,PROD_502,60.91,1410.19,2
WH_EUROPE,CUST_6285,PROD_565,61.11,1410.19,2
WH_EUROPE,CUST_6285,PROD_627,60.81,1410.19,2
WH_EUROPE,CUST_6285,PROD_957,63.41,1410.19,2
WH_EUROPE,CUST_6285,PROD_977,60.71,1410.19,2
WH_EUROPE,CUST_6316,PROD_1004,88.98,2024.52,2
